Bandit,Reward,Algorithm
4,3.055419,Thompson Sampling
4,3.202153,Thompson Sampling
4,3.945472,Thompson Sampling
4,5.332001,Thompson Sampling
4,4.291934,Thompson Sampling
4,2.412778,Thompson Sampling
4,5.905237,Thompson Sampling
4,3.266185,Thompson Sampling
4,2.840439,Thompson Sampling
4,6.659181,Thompson Sampling
4,2.005217,Thompson Sampling
4,2.319993,Thompson Sampling
4,3.964487,Thompson Sampling
4,1.842927,Thompson Sampling
4,4.601314,Thompson Sampling
4,3.247053,Thompson Sampling
4,4.298558,Thompson Sampling
4,4.494348,Thompson Sampling
4,5.199383,Thompson Sampling
4,3.886665,Thompson Sampling
4,3.539638,Thompson Sampling
4,3.954571,Thompson Sampling
4,3.364453,Thompson Sampling
4,4.401794,Thompson Sampling
4,2.83324,Thompson Sampling
4,4.518768,Thompson Sampling
4,4.793099,Thompson Sampling
4,3.692434,Thompson Sampling
4,3.901889,Thompson Sampling
4,4.727491,Thompson Sampling
4,2.175512,Thompson Sampling
4,3.315225,Thompson Sampling
4,4.635708,Thompson Sampling
4,5.247562,Thompson Sampling
4,3.669172,Thompson Sampling
4,3.465204,Thompson Sampling
4,3.418679,Thompson Sampling
4,4.518609,Thompson Sampling
4,4.873164,Thompson Sampling
4,5.340154,Thompson Sampling
4,4.248303,Thompson Sampling
4,4.609159,Thompson Sampling
4,3.162801,Thompson Sampling
4,5.686801,Thompson Sampling
4,3.931798,Thompson Sampling
4,4.288274,Thompson Sampling
4,5.473768,Thompson Sampling
4,4.250014,Thompson Sampling
4,4.148376,Thompson Sampling
4,3.749812,Thompson Sampling
4,4.44796,Thompson Sampling
4,4.344896,Thompson Sampling
4,2.270532,Thompson Sampling
4,4.243897,Thompson Sampling
4,5.28615,Thompson Sampling
4,3.349501,Thompson Sampling
4,4.578747,Thompson Sampling
4,3.735652,Thompson Sampling
4,2.189507,Thompson Sampling
4,4.02863,Thompson Sampling
4,3.116687,Thompson Sampling
4,4.253135,Thompson Sampling
4,3.622637,Thompson Sampling
4,4.293959,Thompson Sampling
4,4.942224,Thompson Sampling
4,5.739643,Thompson Sampling
4,4.425523,Thompson Sampling
4,5.615657,Thompson Sampling
4,3.88968,Thompson Sampling
4,3.99101,Thompson Sampling
4,3.07954,Thompson Sampling
4,3.340153,Thompson Sampling
4,2.960265,Thompson Sampling
4,4.415692,Thompson Sampling
4,4.239992,Thompson Sampling
4,4.912973,Thompson Sampling
4,4.998115,Thompson Sampling
4,3.842267,Thompson Sampling
4,1.565569,Thompson Sampling
4,2.759202,Thompson Sampling
4,4.979938,Thompson Sampling
4,4.893002,Thompson Sampling
4,3.569879,Thompson Sampling
4,2.158636,Thompson Sampling
4,3.116732,Thompson Sampling
4,3.718999,Thompson Sampling
4,5.087065,Thompson Sampling
4,2.57942,Thompson Sampling
4,4.371078,Thompson Sampling
4,4.007993,Thompson Sampling
4,5.405025,Thompson Sampling
4,4.606011,Thompson Sampling
4,3.312554,Thompson Sampling
4,4.235873,Thompson Sampling
4,3.497476,Thompson Sampling
4,3.483378,Thompson Sampling
4,1.728341,Thompson Sampling
4,4.181808,Thompson Sampling
4,4.910116,Thompson Sampling
4,4.619837,Thompson Sampling
4,3.26416,Thompson Sampling
4,1.956817,Thompson Sampling
4,3.230522,Thompson Sampling
4,3.150556,Thompson Sampling
4,4.286746,Thompson Sampling
4,4.189605,Thompson Sampling
4,4.232306,Thompson Sampling
4,1.147342,Thompson Sampling
4,6.014843,Thompson Sampling
4,5.468572,Thompson Sampling
4,4.86866,Thompson Sampling
4,2.897248,Thompson Sampling
4,4.296257,Thompson Sampling
4,3.645674,Thompson Sampling
4,4.730569,Thompson Sampling
4,4.241101,Thompson Sampling
4,3.458127,Thompson Sampling
4,2.415221,Thompson Sampling
4,3.638618,Thompson Sampling
4,4.459716,Thompson Sampling
4,2.527215,Thompson Sampling
4,1.928402,Thompson Sampling
4,3.674148,Thompson Sampling
4,3.839619,Thompson Sampling
4,2.841835,Thompson Sampling
4,3.092045,Thompson Sampling
4,1.446415,Thompson Sampling
4,4.117149,Thompson Sampling
4,3.457409,Thompson Sampling
4,3.957967,Thompson Sampling
4,3.477998,Thompson Sampling
4,5.7313,Thompson Sampling
4,3.883244,Thompson Sampling
4,3.667814,Thompson Sampling
4,3.662213,Thompson Sampling
4,5.37485,Thompson Sampling
4,3.951925,Thompson Sampling
4,4.516473,Thompson Sampling
4,4.986774,Thompson Sampling
4,4.399746,Thompson Sampling
4,3.276756,Thompson Sampling
4,5.455618,Thompson Sampling
4,4.24252,Thompson Sampling
4,4.263887,Thompson Sampling
4,4.971972,Thompson Sampling
4,4.164943,Thompson Sampling
4,4.658673,Thompson Sampling
4,4.998532,Thompson Sampling
4,3.953616,Thompson Sampling
4,3.874546,Thompson Sampling
4,5.062435,Thompson Sampling
4,4.192152,Thompson Sampling
4,5.434084,Thompson Sampling
4,5.021404,Thompson Sampling
4,4.200467,Thompson Sampling
4,3.325395,Thompson Sampling
4,4.964919,Thompson Sampling
4,5.750726,Thompson Sampling
4,3.433145,Thompson Sampling
4,3.270107,Thompson Sampling
4,2.312255,Thompson Sampling
4,2.809678,Thompson Sampling
4,4.627333,Thompson Sampling
4,5.067646,Thompson Sampling
4,2.540855,Thompson Sampling
4,4.088058,Thompson Sampling
4,3.482132,Thompson Sampling
4,3.927934,Thompson Sampling
4,5.592454,Thompson Sampling
4,4.151846,Thompson Sampling
4,3.270502,Thompson Sampling
4,3.511553,Thompson Sampling
4,4.85332,Thompson Sampling
4,3.1218,Thompson Sampling
4,4.348926,Thompson Sampling
4,5.448068,Thompson Sampling
4,2.953706,Thompson Sampling
4,4.834245,Thompson Sampling
4,2.219916,Thompson Sampling
4,3.767205,Thompson Sampling
4,4.043447,Thompson Sampling
4,5.32254,Thompson Sampling
4,4.200582,Thompson Sampling
4,3.735701,Thompson Sampling
4,4.645405,Thompson Sampling
4,5.448859,Thompson Sampling
4,3.192704,Thompson Sampling
4,3.997118,Thompson Sampling
4,4.324081,Thompson Sampling
4,3.575787,Thompson Sampling
4,3.741174,Thompson Sampling
4,5.958953,Thompson Sampling
4,4.632561,Thompson Sampling
4,4.3621,Thompson Sampling
4,4.24705,Thompson Sampling
4,2.87088,Thompson Sampling
4,5.150767,Thompson Sampling
4,3.341773,Thompson Sampling
4,5.875699,Thompson Sampling
4,4.299715,Thompson Sampling
4,2.38569,Thompson Sampling
4,4.686668,Thompson Sampling
4,3.200733,Thompson Sampling
4,3.779414,Thompson Sampling
4,3.656183,Thompson Sampling
4,3.629916,Thompson Sampling
4,4.647336,Thompson Sampling
4,4.445062,Thompson Sampling
4,4.648411,Thompson Sampling
4,2.704612,Thompson Sampling
4,2.975705,Thompson Sampling
4,5.205299,Thompson Sampling
4,5.514466,Thompson Sampling
4,4.861847,Thompson Sampling
4,2.916658,Thompson Sampling
4,4.289385,Thompson Sampling
4,2.28526,Thompson Sampling
4,4.286468,Thompson Sampling
4,3.33663,Thompson Sampling
4,4.338224,Thompson Sampling
4,3.527512,Thompson Sampling
4,2.513114,Thompson Sampling
4,2.912928,Thompson Sampling
4,3.257984,Thompson Sampling
4,5.113813,Thompson Sampling
4,3.137466,Thompson Sampling
4,3.902715,Thompson Sampling
4,4.399421,Thompson Sampling
4,3.576005,Thompson Sampling
4,4.432973,Thompson Sampling
4,4.383252,Thompson Sampling
4,3.537926,Thompson Sampling
4,4.584163,Thompson Sampling
4,3.199008,Thompson Sampling
4,2.744716,Thompson Sampling
4,5.454821,Thompson Sampling
4,3.587275,Thompson Sampling
4,3.999809,Thompson Sampling
4,5.235769,Thompson Sampling
4,4.21028,Thompson Sampling
4,3.319321,Thompson Sampling
4,2.565396,Thompson Sampling
4,5.562298,Thompson Sampling
4,4.637217,Thompson Sampling
4,4.071914,Thompson Sampling
4,4.153697,Thompson Sampling
4,4.222547,Thompson Sampling
4,5.954884,Thompson Sampling
4,2.962541,Thompson Sampling
4,3.690139,Thompson Sampling
4,4.735967,Thompson Sampling
4,5.15481,Thompson Sampling
4,3.800846,Thompson Sampling
4,3.940732,Thompson Sampling
4,3.381734,Thompson Sampling
4,4.978167,Thompson Sampling
4,4.100478,Thompson Sampling
4,4.826643,Thompson Sampling
4,3.669645,Thompson Sampling
4,3.43418,Thompson Sampling
4,3.595952,Thompson Sampling
4,5.218113,Thompson Sampling
4,4.736744,Thompson Sampling
4,3.972768,Thompson Sampling
4,4.759912,Thompson Sampling
4,4.607177,Thompson Sampling
4,4.541689,Thompson Sampling
4,3.48083,Thompson Sampling
4,2.313415,Thompson Sampling
4,3.825947,Thompson Sampling
4,3.25471,Thompson Sampling
4,2.090471,Thompson Sampling
4,5.370025,Thompson Sampling
4,1.981804,Thompson Sampling
4,4.95752,Thompson Sampling
4,3.041621,Thompson Sampling
4,3.583232,Thompson Sampling
4,3.982656,Thompson Sampling
4,4.390057,Thompson Sampling
4,1.211293,Thompson Sampling
4,4.545038,Thompson Sampling
4,5.176343,Thompson Sampling
4,3.643439,Thompson Sampling
4,4.136092,Thompson Sampling
4,5.021135,Thompson Sampling
4,5.522352,Thompson Sampling
4,4.714926,Thompson Sampling
4,3.452521,Thompson Sampling
4,5.286981,Thompson Sampling
4,2.169418,Thompson Sampling
4,6.255526,Thompson Sampling
4,4.268115,Thompson Sampling
4,1.770814,Thompson Sampling
4,4.449825,Thompson Sampling
4,4.679904,Thompson Sampling
4,4.333197,Thompson Sampling
4,5.040933,Thompson Sampling
4,4.341156,Thompson Sampling
4,4.67976,Thompson Sampling
4,3.34435,Thompson Sampling
4,3.139588,Thompson Sampling
4,3.33995,Thompson Sampling
4,4.521663,Thompson Sampling
4,3.683803,Thompson Sampling
4,4.859636,Thompson Sampling
4,2.938394,Thompson Sampling
4,3.210873,Thompson Sampling
4,2.935043,Thompson Sampling
4,2.223026,Thompson Sampling
4,5.499126,Thompson Sampling
4,2.616159,Thompson Sampling
4,5.882987,Thompson Sampling
4,3.23585,Thompson Sampling
4,2.897028,Thompson Sampling
4,5.148527,Thompson Sampling
4,4.628939,Thompson Sampling
4,1.936126,Thompson Sampling
4,3.347016,Thompson Sampling
4,5.618749,Thompson Sampling
4,3.802719,Thompson Sampling
4,4.689822,Thompson Sampling
4,3.381614,Thompson Sampling
4,4.698086,Thompson Sampling
4,3.309052,Thompson Sampling
4,4.613801,Thompson Sampling
4,3.768778,Thompson Sampling
4,3.10421,Thompson Sampling
4,5.635494,Thompson Sampling
4,2.591032,Thompson Sampling
4,4.515148,Thompson Sampling
4,3.391695,Thompson Sampling
4,4.682735,Thompson Sampling
4,3.155445,Thompson Sampling
4,4.151981,Thompson Sampling
4,3.979843,Thompson Sampling
4,5.106992,Thompson Sampling
4,4.41338,Thompson Sampling
4,4.090504,Thompson Sampling
4,4.42207,Thompson Sampling
4,3.087221,Thompson Sampling
4,4.648851,Thompson Sampling
4,3.271674,Thompson Sampling
4,6.059484,Thompson Sampling
4,4.878165,Thompson Sampling
4,2.416689,Thompson Sampling
4,3.94184,Thompson Sampling
4,3.836868,Thompson Sampling
4,5.102685,Thompson Sampling
4,4.738033,Thompson Sampling
4,3.472054,Thompson Sampling
4,3.768621,Thompson Sampling
4,3.805872,Thompson Sampling
4,3.647935,Thompson Sampling
4,4.157678,Thompson Sampling
4,4.646003,Thompson Sampling
4,2.793093,Thompson Sampling
4,3.878818,Thompson Sampling
4,1.755654,Thompson Sampling
4,4.424891,Thompson Sampling
4,4.654554,Thompson Sampling
4,3.508013,Thompson Sampling
4,3.454534,Thompson Sampling
4,4.400342,Thompson Sampling
4,2.898751,Thompson Sampling
4,4.186714,Thompson Sampling
4,5.094528,Thompson Sampling
4,4.258092,Thompson Sampling
4,1.645948,Thompson Sampling
4,6.482114,Thompson Sampling
4,3.830688,Thompson Sampling
4,4.051321,Thompson Sampling
4,3.175397,Thompson Sampling
4,3.650716,Thompson Sampling
4,1.958719,Thompson Sampling
4,4.969253,Thompson Sampling
4,4.009915,Thompson Sampling
4,5.674057,Thompson Sampling
4,4.576103,Thompson Sampling
4,4.251919,Thompson Sampling
4,5.664919,Thompson Sampling
4,4.507978,Thompson Sampling
4,4.28238,Thompson Sampling
4,4.527787,Thompson Sampling
4,4.737926,Thompson Sampling
4,3.739805,Thompson Sampling
4,2.11279,Thompson Sampling
4,4.532541,Thompson Sampling
4,4.423951,Thompson Sampling
4,3.556267,Thompson Sampling
4,3.028127,Thompson Sampling
4,3.275394,Thompson Sampling
4,5.298277,Thompson Sampling
4,4.283724,Thompson Sampling
4,1.095334,Thompson Sampling
4,4.205757,Thompson Sampling
4,5.964339,Thompson Sampling
4,2.058191,Thompson Sampling
4,4.572897,Thompson Sampling
4,3.808495,Thompson Sampling
4,4.227746,Thompson Sampling
4,4.133412,Thompson Sampling
4,4.153443,Thompson Sampling
4,3.924838,Thompson Sampling
4,5.037437,Thompson Sampling
4,4.752679,Thompson Sampling
4,2.832,Thompson Sampling
4,3.817769,Thompson Sampling
4,4.881961,Thompson Sampling
4,4.59457,Thompson Sampling
4,4.207737,Thompson Sampling
4,3.836993,Thompson Sampling
4,3.861295,Thompson Sampling
4,3.522109,Thompson Sampling
4,5.161491,Thompson Sampling
4,3.700048,Thompson Sampling
4,1.613675,Thompson Sampling
4,4.72803,Thompson Sampling
4,5.110459,Thompson Sampling
4,6.091412,Thompson Sampling
4,3.276104,Thompson Sampling
4,3.558767,Thompson Sampling
4,4.049653,Thompson Sampling
4,3.575929,Thompson Sampling
4,4.628487,Thompson Sampling
4,4.217605,Thompson Sampling
4,5.153582,Thompson Sampling
4,2.660781,Thompson Sampling
4,2.391039,Thompson Sampling
4,4.690994,Thompson Sampling
4,3.262479,Thompson Sampling
4,4.212155,Thompson Sampling
4,3.992402,Thompson Sampling
4,3.949968,Thompson Sampling
4,5.298875,Thompson Sampling
4,4.696615,Thompson Sampling
4,4.627856,Thompson Sampling
4,3.021253,Thompson Sampling
4,4.09569,Thompson Sampling
4,3.800317,Thompson Sampling
4,5.157692,Thompson Sampling
4,5.000927,Thompson Sampling
4,3.520914,Thompson Sampling
4,2.377828,Thompson Sampling
4,3.474962,Thompson Sampling
4,2.671261,Thompson Sampling
4,3.830869,Thompson Sampling
4,1.612765,Thompson Sampling
4,5.213171,Thompson Sampling
4,4.776,Thompson Sampling
4,2.996268,Thompson Sampling
4,3.886707,Thompson Sampling
4,3.799255,Thompson Sampling
4,3.118068,Thompson Sampling
4,4.716609,Thompson Sampling
4,4.559189,Thompson Sampling
4,3.906045,Thompson Sampling
4,2.88624,Thompson Sampling
4,2.930376,Thompson Sampling
4,4.010562,Thompson Sampling
4,5.261203,Thompson Sampling
4,3.513505,Thompson Sampling
4,2.635925,Thompson Sampling
4,3.07995,Thompson Sampling
4,3.578402,Thompson Sampling
4,3.991816,Thompson Sampling
4,4.708347,Thompson Sampling
4,3.103242,Thompson Sampling
4,2.14145,Thompson Sampling
4,3.669159,Thompson Sampling
4,2.773303,Thompson Sampling
4,3.337246,Thompson Sampling
4,4.178657,Thompson Sampling
4,2.911441,Thompson Sampling
4,5.822658,Thompson Sampling
4,2.01641,Thompson Sampling
4,4.542533,Thompson Sampling
4,3.598765,Thompson Sampling
4,5.47937,Thompson Sampling
4,3.188409,Thompson Sampling
4,4.018566,Thompson Sampling
4,4.573604,Thompson Sampling
4,1.793521,Thompson Sampling
4,3.416851,Thompson Sampling
4,3.499306,Thompson Sampling
4,3.067885,Thompson Sampling
4,4.365612,Thompson Sampling
4,5.727391,Thompson Sampling
4,2.898829,Thompson Sampling
4,3.994465,Thompson Sampling
4,4.221542,Thompson Sampling
4,1.321481,Thompson Sampling
4,4.635729,Thompson Sampling
4,4.955755,Thompson Sampling
4,4.427691,Thompson Sampling
4,2.767785,Thompson Sampling
4,6.108998,Thompson Sampling
4,3.13214,Thompson Sampling
4,5.103754,Thompson Sampling
4,1.807169,Thompson Sampling
4,4.251068,Thompson Sampling
4,2.920879,Thompson Sampling
4,0.876992,Thompson Sampling
4,4.647942,Thompson Sampling
4,3.598283,Thompson Sampling
4,4.582478,Thompson Sampling
4,4.488193,Thompson Sampling
4,3.048673,Thompson Sampling
4,2.837736,Thompson Sampling
4,6.860502,Thompson Sampling
4,4.398872,Thompson Sampling
4,6.583628,Thompson Sampling
4,3.851953,Thompson Sampling
4,4.059438,Thompson Sampling
4,3.938034,Thompson Sampling
4,4.136611,Thompson Sampling
4,4.783752,Thompson Sampling
4,4.872051,Thompson Sampling
4,5.080922,Thompson Sampling
4,5.149036,Thompson Sampling
4,3.201958,Thompson Sampling
4,3.50705,Thompson Sampling
4,4.125583,Thompson Sampling
4,4.14082,Thompson Sampling
4,3.80962,Thompson Sampling
4,5.000949,Thompson Sampling
4,5.72558,Thompson Sampling
4,3.050045,Thompson Sampling
4,3.340019,Thompson Sampling
4,5.815001,Thompson Sampling
4,4.795837,Thompson Sampling
4,4.519604,Thompson Sampling
4,3.854147,Thompson Sampling
4,3.57319,Thompson Sampling
4,6.007978,Thompson Sampling
4,4.006915,Thompson Sampling
4,4.299535,Thompson Sampling
4,4.592826,Thompson Sampling
4,2.931775,Thompson Sampling
4,4.00089,Thompson Sampling
4,4.106163,Thompson Sampling
4,5.210014,Thompson Sampling
4,3.632075,Thompson Sampling
4,1.952542,Thompson Sampling
4,5.426411,Thompson Sampling
4,4.082252,Thompson Sampling
4,5.644642,Thompson Sampling
4,3.975213,Thompson Sampling
4,5.166229,Thompson Sampling
4,2.809891,Thompson Sampling
4,3.217235,Thompson Sampling
4,5.385581,Thompson Sampling
4,4.579055,Thompson Sampling
4,3.449992,Thompson Sampling
4,2.374469,Thompson Sampling
4,3.386085,Thompson Sampling
4,3.175912,Thompson Sampling
4,4.588912,Thompson Sampling
4,4.0464,Thompson Sampling
4,5.661611,Thompson Sampling
4,4.884027,Thompson Sampling
4,2.229776,Thompson Sampling
4,4.503972,Thompson Sampling
4,3.717293,Thompson Sampling
4,3.650658,Thompson Sampling
4,3.562074,Thompson Sampling
4,4.902537,Thompson Sampling
4,4.41153,Thompson Sampling
4,5.634537,Thompson Sampling
4,2.720855,Thompson Sampling
4,3.88678,Thompson Sampling
4,5.046163,Thompson Sampling
4,4.700326,Thompson Sampling
4,2.766323,Thompson Sampling
4,3.618155,Thompson Sampling
4,3.906496,Thompson Sampling
4,3.503971,Thompson Sampling
4,3.406139,Thompson Sampling
4,5.004774,Thompson Sampling
4,5.500502,Thompson Sampling
4,3.08992,Thompson Sampling
4,3.657415,Thompson Sampling
4,5.192629,Thompson Sampling
4,4.733443,Thompson Sampling
4,4.288376,Thompson Sampling
4,5.345449,Thompson Sampling
4,3.816957,Thompson Sampling
4,4.909329,Thompson Sampling
4,4.921302,Thompson Sampling
4,3.949799,Thompson Sampling
4,3.836715,Thompson Sampling
4,1.525465,Thompson Sampling
4,5.003901,Thompson Sampling
4,4.717797,Thompson Sampling
4,4.647526,Thompson Sampling
4,5.347699,Thompson Sampling
4,2.038835,Thompson Sampling
4,3.736893,Thompson Sampling
4,1.599227,Thompson Sampling
4,4.524108,Thompson Sampling
4,4.887598,Thompson Sampling
4,5.977275,Thompson Sampling
4,3.999964,Thompson Sampling
4,4.128009,Thompson Sampling
4,3.217765,Thompson Sampling
4,5.586698,Thompson Sampling
4,3.944365,Thompson Sampling
4,4.348572,Thompson Sampling
4,4.154257,Thompson Sampling
4,4.207222,Thompson Sampling
4,3.291421,Thompson Sampling
4,4.64443,Thompson Sampling
4,3.363501,Thompson Sampling
4,2.484301,Thompson Sampling
4,3.572354,Thompson Sampling
4,4.190418,Thompson Sampling
4,5.208554,Thompson Sampling
4,2.534098,Thompson Sampling
4,5.363196,Thompson Sampling
4,2.527177,Thompson Sampling
4,2.793212,Thompson Sampling
4,3.783377,Thompson Sampling
4,3.677029,Thompson Sampling
4,3.663227,Thompson Sampling
4,5.995209,Thompson Sampling
4,4.469206,Thompson Sampling
4,4.768693,Thompson Sampling
4,4.946637,Thompson Sampling
4,3.361805,Thompson Sampling
4,2.6831,Thompson Sampling
4,4.421398,Thompson Sampling
4,4.711511,Thompson Sampling
4,2.789368,Thompson Sampling
4,4.160647,Thompson Sampling
4,5.982934,Thompson Sampling
4,4.425257,Thompson Sampling
4,3.685883,Thompson Sampling
4,4.609726,Thompson Sampling
4,3.916453,Thompson Sampling
4,3.99704,Thompson Sampling
4,4.839873,Thompson Sampling
4,3.088598,Thompson Sampling
4,3.168112,Thompson Sampling
4,3.714711,Thompson Sampling
4,2.440709,Thompson Sampling
4,4.999991,Thompson Sampling
4,3.18322,Thompson Sampling
4,4.975534,Thompson Sampling
4,4.189898,Thompson Sampling
4,4.818341,Thompson Sampling
4,4.154846,Thompson Sampling
4,4.219729,Thompson Sampling
4,3.636806,Thompson Sampling
4,5.276311,Thompson Sampling
4,2.035743,Thompson Sampling
4,4.892554,Thompson Sampling
4,4.354134,Thompson Sampling
4,4.239487,Thompson Sampling
4,4.271724,Thompson Sampling
4,2.132106,Thompson Sampling
4,3.99173,Thompson Sampling
4,3.233739,Thompson Sampling
4,2.111237,Thompson Sampling
4,3.807203,Thompson Sampling
4,5.357867,Thompson Sampling
4,2.809083,Thompson Sampling
4,4.356355,Thompson Sampling
4,4.176941,Thompson Sampling
4,3.702881,Thompson Sampling
4,3.529704,Thompson Sampling
4,4.7113,Thompson Sampling
4,5.114667,Thompson Sampling
4,4.522774,Thompson Sampling
4,1.272118,Thompson Sampling
4,4.16366,Thompson Sampling
4,3.547931,Thompson Sampling
4,4.111188,Thompson Sampling
4,4.426583,Thompson Sampling
4,3.835936,Thompson Sampling
4,0.936969,Thompson Sampling
4,2.576263,Thompson Sampling
4,4.878474,Thompson Sampling
4,4.320336,Thompson Sampling
4,4.514195,Thompson Sampling
4,4.188583,Thompson Sampling
